Count,Strip,Lot ID,MONTH,DAY,Date(측정 일자 및 시간),1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Variation,Group,Average
10540,S1702,L820026616480,11,29,2021-11-29,1.26529,1.28232,1.28702,1.2895,1.29207,1.29307,1.29117,1.28846,1.28914,1.32476,1.31535,1.3192,1.30708,1.28851,1.28875,1.30824,1.31329,1.31547,1.3222,1.32204,1.32381,1.32392,1.32933,0,0,0,0,0,0,0,0.06404,C,1.303
10541,S0707,L820026616480,11,29,2021-11-29,1.32454,1.32634,1.32452,1.32532,1.32475,1.32032,1.31742,1.3141,1.29927,1.29411,1.30692,1.31666,1.3102,1.31789,1.2804,1.27354,1.27232,1.27874,1.28288,1.28224,1.27523,1.27256,1.26212,0,0,0,0,0,0,0,0.06422,C,1.3
10542,S2402,L820026616480,11,29,2021-11-29,1.26765,1.28002,1.28548,1.29441,1.29925,1.29994,1.2986,1.29653,1.29533,1.32859,1.32108,1.31833,1.30504,1.2953,1.29388,1.30826,1.31455,1.3186,1.32265,1.325,1.32547,1.32591,1.33224,0,0,0,0,0,0,0,0.06459,C,1.307
10543,S3002,L820026616480,11,29,2021-11-29,1.26311,1.28143,1.28421,1.29013,1.29275,1.29512,1.29558,1.29339,1.29325,1.32364,1.31499,1.31483,1.30349,1.28266,1.28721,1.30709,1.30862,1.31422,1.31938,1.32146,1.32319,1.32557,1.32773,0,0,0,0,0,0,0,0.06462,C,1.303
10544,S0308,L820026616480,11,29,2021-11-29,1.28655,1.30366,1.30602,1.31228,1.31776,1.32128,1.31997,1.31979,1.32459,1.31696,1.3072,1.30683,1.29473,1.28666,1.25988,1.27511,1.27507,1.27239,1.27022,1.27647,1.28335,1.28114,1.28479,0,0,0,0,0,0,0,0.06471,C,1.296
10545,S1102,L820026616480,11,29,2021-11-29,1.25902,1.27573,1.27809,1.28561,1.28317,1.28737,1.28545,1.28486,1.2821,1.31805,1.31036,1.31017,1.29665,1.28021,1.28413,1.30111,1.3048,1.31165,1.31352,1.3173,1.31887,1.31842,1.32383,0,0,0,0,0,0,0,0.06481,C,1.297
10546,S3702,L820026616480,11,29,2021-11-29,1.26183,1.27993,1.28065,1.28459,1.29259,1.29458,1.29257,1.29034,1.29052,1.32193,1.3144,1.31803,1.30398,1.29122,1.29401,1.30809,1.31022,1.31335,1.321,1.32126,1.32202,1.32277,1.32673,0,0,0,0,0,0,0,0.0649,C,1.302
10547,S1808,L820026616480,11,29,2021-11-29,1.29101,1.3059,1.30947,1.31632,1.32014,1.32359,1.3267,1.32538,1.3275,1.32253,1.3124,1.31086,1.29897,1.29031,1.26247,1.27405,1.27433,1.28042,1.27346,1.27985,1.28616,1.28136,1.28191,0,0,0,0,0,0,0,0.06503,C,1.299
10548,S1402,L820026616480,11,29,2021-11-29,1.26202,1.27852,1.28379,1.28793,1.29159,1.29007,1.29103,1.28995,1.28948,1.32359,1.311,1.31519,1.3031,1.28616,1.28515,1.30694,1.30842,1.31416,1.31903,1.31952,1.32079,1.32376,1.32709,0,0,0,0,0,0,0,0.06507,C,1.301
10549,S0608,L820026616480,11,29,2021-11-29,1.29126,1.30973,1.30841,1.31637,1.32175,1.32231,1.32452,1.32537,1.33094,1.32316,1.31322,1.31256,1.30126,1.29364,1.26582,1.28165,1.28322,1.2834,1.28397,1.28849,1.29283,1.29212,1.29753,0,0,0,0,0,0,0,0.06512,C,1.303
10550,S0402,L820026616480,11,29,2021-11-29,1.25885,1.28101,1.28176,1.28885,1.28964,1.29343,1.29251,1.28452,1.2867,1.32342,1.31096,1.31121,1.29899,1.28104,1.28026,1.30376,1.30606,1.31309,1.31484,1.31795,1.32004,1.3159,1.32422,0,0,0,0,0,0,0,0.06537,C,1.299
10551,S2308,L820026616480,11,29,2021-11-29,1.29132,1.31195,1.31458,1.31962,1.3278,1.3283,1.32902,1.32968,1.33012,1.32904,1.316,1.31707,1.307,1.29293,1.26451,1.27756,1.27742,1.28201,1.27385,1.28257,1.29125,1.29053,1.29369,0,0,0,0,0,0,0,0.06561,C,1.303
10552,S4407,L820026616480,11,29,2021-11-29,1.32686,1.32097,1.32211,1.31884,1.32305,1.31894,1.31511,1.31435,1.29867,1.29187,1.30236,1.31287,1.31013,1.31696,1.27986,1.26693,1.27461,1.27541,1.28018,1.27792,1.27565,1.26648,1.26112,0,0,0,0,0,0,0,0.06574,C,1.298
10553,S1708,L820026616480,11,29,2021-11-29,1.28846,1.30808,1.31261,1.31588,1.32372,1.32352,1.32473,1.32718,1.32844,1.32046,1.30948,1.31288,1.30195,1.2884,1.26259,1.2732,1.26991,1.27348,1.26967,1.27649,1.28064,1.28086,1.28251,0,0,0,0,0,0,0,0.06585,C,1.298
10554,S0208,L820026616480,11,29,2021-11-29,1.28413,1.30627,1.30986,1.31665,1.32103,1.32433,1.32457,1.32668,1.32553,1.32048,1.31085,1.31146,1.29812,1.29148,1.26083,1.26998,1.27203,1.27873,1.27472,1.28095,1.28476,1.28,1.28266,0,0,0,0,0,0,0,0.06585,C,1.298
10555,S3508,L820026616480,11,29,2021-11-29,1.28816,1.30477,1.31067,1.31461,1.32282,1.3229,1.32437,1.32605,1.32685,1.32011,1.31056,1.30916,1.29765,1.28055,1.26085,1.27343,1.27263,1.2713,1.27096,1.27252,1.27718,1.27755,1.28168,0,0,0,0,0,0,0,0.066,C,1.296
10556,S4608,L820026616480,11,29,2021-11-29,1.28968,1.31026,1.31182,1.31485,1.32217,1.32337,1.32556,1.32884,1.333,1.32234,1.31371,1.31482,1.30369,1.29056,1.26699,1.2801,1.28511,1.28632,1.28095,1.28278,1.28967,1.28825,1.29243,0,0,0,0,0,0,0,0.06601,C,1.302
10557,S5308,L820026616480,11,29,2021-11-29,1.28238,1.30423,1.30861,1.31444,1.31854,1.32265,1.32109,1.32096,1.32494,1.31819,1.3094,1.30938,1.29904,1.28048,1.25891,1.26658,1.27358,1.27543,1.26995,1.27165,1.28002,1.28034,1.27925,0,0,0,0,0,0,0,0.06603,C,1.295
10558,S1202,L820026616480,11,29,2021-11-29,1.2563,1.27851,1.28069,1.28286,1.28225,1.28298,1.28352,1.28299,1.28174,1.31628,1.30847,1.31046,1.2993,1.28282,1.28408,1.30747,1.30812,1.31146,1.31533,1.32019,1.31547,1.31969,1.32246,0,0,0,0,0,0,0,0.06616,C,1.297
10559,S3308,L820026616480,11,29,2021-11-29,1.28933,1.30827,1.30893,1.31549,1.31999,1.32395,1.32495,1.32439,1.32927,1.3227,1.31251,1.31151,1.3005,1.2859,1.26309,1.27371,1.2771,1.28139,1.27583,1.28137,1.29149,1.28853,1.29409,0,0,0,0,0,0,0,0.06618,C,1.3
10560,S2502,L820026616480,11,29,2021-11-29,1.26286,1.27963,1.28912,1.29318,1.2981,1.29825,1.29628,1.29285,1.28756,1.32225,1.31664,1.31848,1.30542,1.28907,1.28735,1.30749,1.3117,1.31784,1.32424,1.32267,1.32569,1.32569,1.32906,0,0,0,0,0,0,0,0.0662,C,1.304
10561,S2107,L820026616480,11,29,2021-11-29,1.32559,1.32258,1.3223,1.32397,1.32634,1.31943,1.31743,1.31477,1.29961,1.29281,1.30444,1.31241,1.30874,1.31461,1.27786,1.26814,1.27026,1.27595,1.27785,1.27652,1.27508,1.26998,1.25976,0,0,0,0,0,0,0,0.06658,C,1.298
10562,S5808,L820026616480,11,29,2021-11-29,1.29242,1.31253,1.31659,1.31945,1.32554,1.32913,1.32861,1.3315,1.33388,1.32769,1.31688,1.3162,1.30291,1.28839,1.26702,1.27501,1.2785,1.28133,1.27376,1.28022,1.2862,1.29034,1.29178,0,0,0,0,0,0,0,0.06686,C,1.303
10563,S4908,L820026616480,11,29,2021-11-29,1.2901,1.30768,1.31073,1.31465,1.32161,1.32262,1.32274,1.32648,1.32589,1.31965,1.31221,1.31274,1.29982,1.28893,1.2595,1.27095,1.26903,1.27793,1.27347,1.27393,1.28206,1.28313,1.28517,0,0,0,0,0,0,0,0.06698,C,1.298
10564,S1802,L820026616480,11,29,2021-11-29,1.25803,1.27617,1.28371,1.28883,1.29058,1.2932,1.29224,1.28414,1.28738,1.32109,1.31314,1.31296,1.30032,1.28612,1.28825,1.30508,1.3064,1.31446,1.31741,1.32019,1.32198,1.32217,1.32511,0,0,0,0,0,0,0,0.06708,C,1.3
10565,S1302,L820026616480,11,29,2021-11-29,1.2586,1.27887,1.27932,1.28018,1.28672,1.28838,1.28905,1.28778,1.28543,1.32206,1.31309,1.31369,1.30099,1.28617,1.28364,1.30369,1.30669,1.31206,1.31806,1.31937,1.31906,1.32001,1.32571,0,0,0,0,0,0,0,0.06711,C,1.299
10566,S5902,L820026616480,11,29,2021-11-29,1.26112,1.2802,1.2831,1.28414,1.2905,1.29403,1.29299,1.29275,1.29005,1.32413,1.3149,1.31589,1.30424,1.28939,1.28578,1.30572,1.31047,1.31337,1.31887,1.32223,1.32424,1.32428,1.32826,0,0,0,0,0,0,0,0.06714,C,1.302
10567,S4602,L820026616480,11,29,2021-11-29,1.26042,1.27681,1.2807,1.28124,1.28901,1.28806,1.29016,1.29078,1.29277,1.32285,1.31529,1.31387,1.29936,1.28803,1.2877,1.30506,1.30848,1.31153,1.31972,1.31949,1.32219,1.32364,1.32798,0,0,0,0,0,0,0,0.06756,C,1.301
10568,S3708,L820026616480,11,29,2021-11-29,1.2921,1.30982,1.31145,1.31623,1.32285,1.32472,1.32675,1.3245,1.32771,1.32077,1.31186,1.31193,1.3001,1.28958,1.2601,1.27599,1.27633,1.27845,1.27596,1.28019,1.28419,1.28307,1.28354,0,0,0,0,0,0,0,0.06761,C,1.299
10569,S0408,L820026616480,11,29,2021-11-29,1.28539,1.30539,1.30704,1.31388,1.3168,1.31944,1.32236,1.3193,1.32651,1.31945,1.30808,1.30802,1.29803,1.27813,1.2589,1.27332,1.27513,1.27699,1.27328,1.27794,1.28359,1.28145,1.28706,0,0,0,0,0,0,0,0.06761,C,1.296
10570,S5208,L820026616480,11,29,2021-11-29,1.28621,1.30486,1.30807,1.31271,1.31817,1.32071,1.32148,1.32249,1.32453,1.31548,1.30757,1.30992,1.29782,1.28346,1.25692,1.2679,1.27236,1.27578,1.27111,1.27418,1.27911,1.27758,1.27979,0,0,0,0,0,0,0,0.06761,C,1.295
10571,S4508,L820026616480,11,29,2021-11-29,1.29508,1.30836,1.31231,1.3161,1.32481,1.32419,1.32532,1.32476,1.32917,1.32212,1.31399,1.31419,1.30342,1.2958,1.26146,1.26972,1.27097,1.27325,1.27057,1.27284,1.27977,1.27678,1.28173,0,0,0,0,0,0,0,0.06771,C,1.299
10572,S5108,L820026616480,11,29,2021-11-29,1.28167,1.30324,1.30758,1.31394,1.31796,1.3208,1.32443,1.32216,1.32768,1.31787,1.30986,1.31088,1.295,1.28369,1.25991,1.26941,1.27385,1.27331,1.27058,1.27759,1.28459,1.28519,1.28806,0,0,0,0,0,0,0,0.06777,C,1.296
10573,S3808,L820026616480,11,29,2021-11-29,1.29022,1.31203,1.31323,1.31933,1.32535,1.32535,1.32767,1.33038,1.33352,1.32551,1.31533,1.31714,1.304,1.29443,1.26531,1.27387,1.27905,1.27722,1.27666,1.2814,1.29193,1.2882,1.29771,0,0,0,0,0,0,0,0.06821,C,1.303
10574,S0508,L820026616480,11,29,2021-11-29,1.28618,1.30966,1.31542,1.31718,1.32651,1.32545,1.32491,1.32557,1.32829,1.32135,1.31372,1.31567,1.30348,1.28758,1.25978,1.27712,1.27549,1.27485,1.27454,1.27838,1.28118,1.27851,1.28253,0,0,0,0,0,0,0,0.06851,C,1.299
10575,S2902,L820026616480,11,29,2021-11-29,1.2598,1.27299,1.28084,1.28759,1.29164,1.29445,1.29349,1.2884,1.28811,1.32264,1.31392,1.31479,1.30046,1.2829,1.28443,1.30529,1.30761,1.31558,1.32,1.32295,1.32506,1.32477,1.32867,0,0,0,0,0,0,0,0.06887,C,1.301
10576,S1908,L820026616480,11,29,2021-11-29,1.28377,1.30568,1.30645,1.3111,1.31918,1.31985,1.3202,1.32281,1.32701,1.32071,1.30778,1.30916,1.29656,1.28008,1.25772,1.26983,1.27531,1.27261,1.26988,1.27114,1.28099,1.28272,1.28733,0,0,0,0,0,0,0,0.06929,C,1.296
10577,S3502,L820026616480,11,29,2021-11-29,1.25713,1.27163,1.27797,1.28061,1.2846,1.28675,1.28668,1.28607,1.28865,1.32544,1.31657,1.31463,1.30152,1.28774,1.28441,1.30816,1.30744,1.31207,1.32023,1.32144,1.32308,1.32395,1.32651,0,0,0,0,0,0,0,0.06938,C,1.3
10578,S4308,L820026616480,11,29,2021-11-29,1.28945,1.30998,1.31306,1.31604,1.32185,1.32493,1.32525,1.32764,1.32964,1.32253,1.31253,1.31142,1.29845,1.29159,1.26008,1.27215,1.27162,1.27246,1.26879,1.2723,1.28045,1.27791,1.28035,0,0,0,0,0,0,0,0.06956,C,1.298
10579,S5908,L820026616480,11,29,2021-11-29,1.2948,1.30896,1.31042,1.31457,1.32243,1.3246,1.32572,1.32783,1.32953,1.32225,1.31297,1.31441,1.29844,1.29366,1.25981,1.2732,1.27012,1.27494,1.27123,1.2801,1.28629,1.28304,1.28694,0,0,0,0,0,0,0,0.06972,C,1.299
10580,S2508,L820026616480,11,29,2021-11-29,1.28961,1.31032,1.31415,1.31806,1.32473,1.32619,1.32595,1.32926,1.33002,1.32224,1.3133,1.31491,1.30131,1.29071,1.26025,1.27638,1.27733,1.28066,1.2779,1.28145,1.291,1.28977,1.29168,0,0,0,0,0,0,0,0.06977,C,1.302
10581,S1502,L820026616480,11,29,2021-11-29,1.25676,1.27476,1.27947,1.28593,1.29003,1.29535,1.29154,1.29356,1.29182,1.3244,1.31339,1.31682,1.30354,1.28896,1.28984,1.30751,1.30675,1.31606,1.31981,1.32337,1.32045,1.32397,1.3267,0,0,0,0,0,0,0,0.06994,C,1.302
10582,S3208,L820026616480,11,29,2021-11-29,1.2824,1.3057,1.30867,1.31344,1.31713,1.32116,1.31936,1.31979,1.32376,1.31818,1.30572,1.30781,1.29729,1.28201,1.25367,1.26547,1.26272,1.26622,1.26643,1.27084,1.27163,1.27339,1.27562,0,0,0,0,0,0,0,0.07009,C,1.293
10583,S0502,L820026616480,11,29,2021-11-29,1.25368,1.27565,1.27614,1.27887,1.28645,1.28943,1.28938,1.28572,1.2865,1.32103,1.31265,1.31595,1.30195,1.28772,1.28602,1.30834,1.3109,1.31217,1.32109,1.32233,1.32022,1.32083,1.32442,0,0,0,0,0,0,0,0.07074,C,1.299
10584,S2702,L820026616480,11,29,2021-11-29,1.25112,1.27126,1.27398,1.2756,1.27633,1.27971,1.28072,1.28107,1.27664,1.31726,1.31029,1.31148,1.30092,1.27637,1.27718,1.30315,1.30789,1.31265,1.31683,1.31939,1.31976,1.31962,1.32188,0,0,0,0,0,0,0,0.07076,C,1.295
10585,S1308,L820026616480,11,29,2021-11-29,1.28408,1.30481,1.30726,1.31227,1.31828,1.32097,1.32433,1.32367,1.32812,1.3202,1.31109,1.30973,1.29841,1.28838,1.25697,1.27105,1.27112,1.26937,1.26463,1.27137,1.27528,1.27855,1.28188,0,0,0,0,0,0,0,0.07115,C,1.295
10586,S2602,L820026616480,11,29,2021-11-29,1.25628,1.28015,1.28502,1.28715,1.28961,1.29231,1.2934,1.28818,1.28818,1.3246,1.31459,1.31388,1.30184,1.28027,1.28133,1.30826,1.30937,1.31461,1.31846,1.32115,1.32242,1.32169,1.32818,0,0,0,0,0,0,0,0.0719,C,1.301
10587,S3202,L820026616480,11,29,2021-11-29,1.25254,1.27599,1.27947,1.28261,1.28164,1.28507,1.28157,1.2804,1.27702,1.32196,1.30835,1.31132,1.29917,1.27688,1.28239,1.30267,1.30648,1.31169,1.31648,1.31856,1.31812,1.31795,1.32451,0,0,0,0,0,0,0,0.07197,C,1.296
10588,S4408,L820026616480,11,29,2021-11-29,1.28974,1.30572,1.3062,1.31157,1.31847,1.32137,1.32195,1.3249,1.32778,1.32286,1.31061,1.30771,1.29743,1.28518,1.25568,1.26383,1.26308,1.26859,1.26657,1.26999,1.27671,1.27615,1.27997,0,0,0,0,0,0,0,0.0721,C,1.294
10589,S0908,L820026616480,11,29,2021-11-29,1.27935,1.30527,1.30947,1.3126,1.32093,1.31952,1.32406,1.32526,1.3277,1.32022,1.30937,1.30939,1.29661,1.28304,1.25551,1.26718,1.27031,1.27638,1.26875,1.27145,1.28059,1.27945,1.28154,0,0,0,0,0,0,0,0.07219,C,1.295
10590,S0902,L820026616480,11,29,2021-11-29,1.25584,1.27336,1.27949,1.2835,1.288,1.28959,1.28948,1.28834,1.28826,1.32349,1.31462,1.31477,1.30152,1.28422,1.28031,1.305,1.30748,1.31261,1.31784,1.32079,1.32118,1.32423,1.32822,0,0,0,0,0,0,0,0.07238,C,1.3
10591,S4002,L820026616480,11,29,2021-11-29,1.25148,1.26776,1.27188,1.27886,1.28199,1.28266,1.28259,1.28527,1.28272,1.31954,1.31173,1.31183,1.29812,1.28193,1.27818,1.30241,1.3066,1.3134,1.31781,1.31892,1.32013,1.31981,1.32436,0,0,0,0,0,0,0,0.07288,C,1.296
10592,S2708,L820026616480,11,29,2021-11-29,1.27825,1.30765,1.31253,1.31487,1.31877,1.32079,1.31989,1.31962,1.32295,1.31662,1.30702,1.31015,1.29954,1.2805,1.24996,1.26817,1.26516,1.26864,1.26367,1.26927,1.27277,1.27143,1.27271,0,0,0,0,0,0,0,0.07299,C,1.293
10593,S2908,L820026616480,11,29,2021-11-29,1.28595,1.31089,1.31181,1.31783,1.32355,1.32618,1.32761,1.32764,1.33309,1.32514,1.31642,1.3145,1.30081,1.28463,1.25984,1.27287,1.27751,1.27995,1.27612,1.28235,1.2926,1.28921,1.29095,0,0,0,0,0,0,0,0.07325,C,1.301
10594,S1408,L820026616480,11,29,2021-11-29,1.28132,1.30815,1.30993,1.31532,1.32033,1.32086,1.32367,1.32352,1.32866,1.32224,1.31039,1.30868,1.29762,1.282,1.25453,1.26704,1.26224,1.27006,1.26277,1.26865,1.2756,1.27669,1.28109,0,0,0,0,0,0,0,0.07413,C,1.294
10595,S2102,L820026616480,11,29,2021-11-29,1.25298,1.26838,1.27393,1.27754,1.28105,1.28229,1.27947,1.28022,1.27861,1.32245,1.31278,1.31721,1.30243,1.28282,1.27759,1.30564,1.30931,1.31418,1.32096,1.3235,1.32153,1.32325,1.32956,0,0,0,0,0,0,0,0.07658,C,1.297
10596,S4008,L820026616480,11,29,2021-11-29,1.28109,1.30428,1.30977,1.31221,1.32039,1.32106,1.32143,1.32271,1.32812,1.32075,1.31049,1.3118,1.29863,1.28103,1.25148,1.2665,1.26856,1.27462,1.26906,1.27291,1.28014,1.28014,1.2822,0,0,0,0,0,0,0,0.07664,C,1.295
10597,S2108,L820026616480,11,29,2021-11-29,1.28156,1.30775,1.30899,1.31376,1.32159,1.3221,1.32511,1.32343,1.32733,1.3214,1.31218,1.31147,1.29832,1.27844,1.2503,1.26409,1.26569,1.26826,1.26573,1.26954,1.27938,1.27845,1.27901,0,0,0,0,0,0,0,0.07703,C,1.295
10598,S0708,L820026616480,11,29,2021-11-29,1.27423,1.30817,1.31066,1.3158,1.32351,1.32437,1.32445,1.32663,1.32967,1.32386,1.3128,1.31337,1.30153,1.27582,1.25185,1.26987,1.27157,1.27616,1.2728,1.27507,1.28047,1.27969,1.28116,0,0,0,0,0,0,0,0.07782,C,1.297
10599,S2608,L820026616480,11,29,2021-11-29,1.28342,1.30843,1.30983,1.31754,1.32239,1.32472,1.32572,1.325,1.32847,1.32256,1.31112,1.31175,1.29965,1.28399,1.25056,1.27156,1.26957,1.27272,1.26712,1.27003,1.2785,1.28131,1.28566,0,0,0,0,0,0,0,0.07791,C,1.297
10600,S0702,L820026616480,11,29,2021-11-29,1.25033,1.269,1.27002,1.27726,1.28505,1.28759,1.28316,1.27974,1.28118,1.32367,1.3134,1.31488,1.30302,1.28046,1.28002,1.30744,1.30863,1.31437,1.31747,1.32178,1.32273,1.32281,1.32887,0,0,0,0,0,0,0,0.07854,C,1.298
10601,S3905,L820026616383,11,30,2021-11-30,1.31043,1.30598,1.30675,1.30984,1.31338,1.31319,1.30859,1.30475,1.30477,1.29,1.30344,1.30764,1.29973,1.31045,1.30882,1.30562,1.30621,1.30688,1.30655,1.30838,1.30548,1.30718,1.30249,0,0,0,0,0,0,0,0.02338,A,1.306
10602,S1103,L820026616383,11,30,2021-11-30,1.31923,1.31128,1.3117,1.31479,1.31676,1.3148,1.31467,1.31495,1.31043,1.29491,1.31081,1.31121,1.30571,1.3115,1.31235,1.30858,1.31282,1.31036,1.3156,1.31414,1.31588,1.31169,1.30535,0,0,0,0,0,0,0,0.02432,A,1.312
10603,S4305,L820026616383,11,30,2021-11-30,1.31584,1.30947,1.3078,1.31355,1.31636,1.31444,1.31291,1.30826,1.30553,1.2914,1.30872,1.30798,1.30339,1.30939,1.31285,1.30995,1.30708,1.30864,1.31147,1.30996,1.31137,1.31096,1.29711,0,0,0,0,0,0,0,0.02496,A,1.309
10604,S1605,L820026616383,11,30,2021-11-30,1.31077,1.30688,1.30882,1.31241,1.31541,1.31558,1.31258,1.31032,1.30446,1.28969,1.30668,1.3078,1.30428,1.30779,1.30976,1.31024,1.30938,1.30902,1.30967,1.31261,1.30788,1.30964,1.30482,0,0,0,0,0,0,0,0.02589,A,1.309
10605,S0805,L820026616383,11,30,2021-11-30,1.31305,1.30833,1.3083,1.30793,1.31381,1.31187,1.30916,1.30786,1.29797,1.28731,1.30344,1.30712,1.30308,1.30925,1.31344,1.30601,1.30608,1.30665,1.31127,1.30637,1.30644,1.30784,1.29971,0,0,0,0,0,0,0,0.0265,A,1.307
10606,S0205,L820026616383,11,30,2021-11-30,1.31473,1.30698,1.3128,1.31429,1.31413,1.31067,1.31079,1.30481,1.30668,1.28814,1.30645,1.30841,1.30773,1.31219,1.31475,1.30762,1.30849,1.30803,1.30958,1.30946,1.30983,1.31107,1.30523,0,0,0,0,0,0,0,0.02661,A,1.309
10607,S2505,L820026616383,11,30,2021-11-30,1.31109,1.30702,1.30973,1.3096,1.3136,1.31113,1.31025,1.30447,1.30714,1.28573,1.30193,1.30659,1.30427,1.30887,1.31087,1.30775,1.30886,1.30875,1.30739,1.30703,1.30853,1.30878,1.30077,0,0,0,0,0,0,0,0.02787,A,1.307
10608,S3405,L820026616383,11,30,2021-11-30,1.31599,1.31326,1.31577,1.3168,1.31978,1.31442,1.31285,1.30903,1.30514,1.29157,1.30778,1.31111,1.31031,1.31311,1.31579,1.31031,1.3127,1.31202,1.31269,1.31059,1.31183,1.31106,1.30239,0,0,0,0,0,0,0,0.02821,A,1.311
10609,S1603,L820026616383,11,30,2021-11-30,1.31621,1.30895,1.30915,1.31053,1.31278,1.31154,1.31222,1.3143,1.30931,1.28799,1.305,1.31054,1.30356,1.30712,1.30971,1.30592,1.30923,1.30953,1.3114,1.31304,1.30925,1.30722,1.29676,0,0,0,0,0,0,0,0.02822,A,1.308
10610,S5105,L820026616383,11,30,2021-11-30,1.31236,1.30629,1.3108,1.31156,1.31391,1.31394,1.31272,1.30634,1.30177,1.28611,1.30702,1.31061,1.30487,1.31164,1.314,1.31066,1.30754,1.30747,1.31445,1.31139,1.30871,1.30983,1.29949,0,0,0,0,0,0,0,0.02834,A,1.308
10611,S2503,L820026616383,11,30,2021-11-30,1.31474,1.30929,1.30968,1.3088,1.31194,1.30916,1.3063,1.30873,1.30669,1.2862,1.30231,1.30661,1.30188,1.30899,1.30488,1.30371,1.30741,1.30656,1.31024,1.30803,1.30743,1.29867,1.29566,0,0,0,0,0,0,0,0.02854,A,1.306
10612,S0605,L820026616383,11,30,2021-11-30,1.31909,1.31126,1.31409,1.31455,1.31878,1.31647,1.31549,1.312,1.30728,1.29055,1.30518,1.31331,1.30783,1.31363,1.31746,1.31239,1.31103,1.31324,1.31427,1.31164,1.31361,1.31067,1.30101,0,0,0,0,0,0,0,0.02854,A,1.312
10613,S1005,L820026616383,11,30,2021-11-30,1.31597,1.31009,1.31471,1.31357,1.31643,1.31352,1.3122,1.31118,1.30515,1.28774,1.30532,1.31222,1.30734,1.31347,1.31454,1.31113,1.31051,1.31056,1.31242,1.30876,1.30975,1.31035,1.30523,0,0,0,0,0,0,0,0.02869,A,1.31
10614,S4005,L820026616383,11,30,2021-11-30,1.31444,1.3097,1.30988,1.30985,1.31553,1.31092,1.31186,1.30689,1.30254,1.28678,1.30406,1.30651,1.30198,1.31061,1.31284,1.30645,1.30776,1.30835,1.31103,1.30936,1.30908,1.30702,1.30553,0,0,0,0,0,0,0,0.02875,A,1.308
10615,S4905,L820026616383,11,30,2021-11-30,1.31282,1.30807,1.31084,1.31452,1.31406,1.31594,1.31418,1.30796,1.2991,1.28665,1.30865,1.30811,1.30704,1.30942,1.31298,1.31034,1.31104,1.31148,1.3117,1.31122,1.31299,1.31212,1.29873,0,0,0,0,0,0,0,0.02929,A,1.309
10616,S2805,L820026616383,11,30,2021-11-30,1.30752,1.30544,1.30724,1.31056,1.31317,1.31127,1.31099,1.30519,1.30441,1.28381,1.30501,1.30598,1.30219,1.30722,1.3114,1.30892,1.30826,1.30658,1.30896,1.30932,1.30665,1.31058,1.29985,0,0,0,0,0,0,0,0.02936,A,1.307
10617,S3105,L820026616383,11,30,2021-11-30,1.31224,1.30952,1.31273,1.31441,1.31406,1.31164,1.31125,1.30575,1.29727,1.28495,1.30273,1.30938,1.30777,1.31193,1.31435,1.30849,1.30694,1.31082,1.30807,1.30938,1.31009,1.31022,1.29915,0,0,0,0,0,0,0,0.02946,A,1.308
10618,S4003,L820026616383,11,30,2021-11-30,1.3176,1.31169,1.3123,1.31213,1.31463,1.31209,1.31106,1.31133,1.3024,1.28753,1.30357,1.30919,1.30374,1.31105,1.30951,1.30647,1.30686,1.30735,1.31108,1.3094,1.30929,1.30574,1.29853,0,0,0,0,0,0,0,0.03007,B,1.308
10619,S5303,L820026616383,11,30,2021-11-30,1.31516,1.30971,1.30702,1.30938,1.31186,1.31308,1.31113,1.31252,1.30442,1.28504,1.30663,1.30924,1.30063,1.30758,1.30612,1.30559,1.30802,1.30731,1.31097,1.30799,1.31201,1.30927,1.29719,0,0,0,0,0,0,0,0.03012,B,1.307
10620,S3803,L820026616383,11,30,2021-11-30,1.31061,1.30598,1.30688,1.30703,1.30849,1.31091,1.31062,1.31315,1.29793,1.28284,1.30689,1.30386,1.29856,1.30684,1.3062,1.30322,1.30553,1.30459,1.30997,1.3069,1.30823,1.30394,1.28767,0,0,0,0,0,0,0,0.03031,B,1.305
10621,S5203,L820026616383,11,30,2021-11-30,1.31561,1.31049,1.31147,1.31096,1.31469,1.31306,1.3112,1.31433,1.29735,1.28523,1.30783,1.30931,1.30691,1.31,1.30995,1.30646,1.30769,1.31011,1.31446,1.31067,1.30788,1.30656,1.29622,0,0,0,0,0,0,0,0.03038,B,1.308
10622,S4803,L820026616383,11,30,2021-11-30,1.31645,1.30998,1.30882,1.31358,1.31155,1.31017,1.31155,1.31149,1.30599,1.286,1.30386,1.30675,1.30442,1.31128,1.30793,1.30443,1.30711,1.31046,1.31058,1.3086,1.30692,1.30516,1.30046,0,0,0,0,0,0,0,0.03045,B,1.308
10623,S2403,L820026616383,11,30,2021-11-30,1.31719,1.3128,1.30943,1.31385,1.315,1.31367,1.31121,1.31396,1.30287,1.28663,1.3046,1.30961,1.30319,1.31015,1.3102,1.30899,1.31051,1.31324,1.31252,1.31216,1.31056,1.31122,1.29346,0,0,0,0,0,0,0,0.03056,B,1.309
